MEASURING RESULTS;2016/4/14;10:06
 ;
 after installation in Fh004;
 gsl;
1; X  -  AXIS;
;
1046.384853;1294.644381;248.259528;kgm²;1.744808;0.764053;
1; Y  -  AXIS;
avg K-factor feb2015;
1047.013171;1295.421907;248.408736;kgm²;1.744829;0.764062;
1; Z  -  AXIS;
;
0.000000;0.000000;0.000000;kgm²;0.000000;0.000000;
11;
MMMMMMMMMMMMMMMMMMMMMMMMMMMM;1;;;
2016;4;14;9;38;
2;gsl;
0.286;0.267;22.0; ;
1;50;1;49; ;
 1.74480;0.000234;0.200;1294.628730;425.553000;
 1.745106; 1.744884; 1.744564; 1.744663; 1.745049; 1.744548; 1.744655; 1.744665;
 1.744933; 1.744791; 1.744978; 1.744651; 1.744732; 1.744919; 1.744578; 1.745393;
 1.744683; 1.744837; 1.744553; 1.744978; 1.744796; 1.744834; 1.744867; 1.744804;
 1.744560; 1.745087; 1.744338; 1.744890; 1.744926; 1.744839; 1.744873; 1.744641;
 1.745150; 1.744455; 1.745035; 1.745054; 1.744523; 1.744767; 1.744898; 1.744478;
 1.744685; 1.744956; 1.744838; 1.745292; 1.744342; 1.744845; 1.744580; 1.745068;
 1.744485; 1.745408;;;;;;;
MMMMMMMMMMMMMMMMMMMMMMMMMMMM;2;;;
2016;4;14;9;40;
2;gsl;
0.285;0.267;22.0; ;
1;50;1;50; ;
 1.74481;0.000216;0.200;1294.640260;425.553000;
 1.744655; 1.744828; 1.744796; 1.744754; 1.744817; 1.744901; 1.744652; 1.744746;
 1.744863; 1.744852; 1.744653; 1.744658; 1.744872; 1.744820; 1.744856; 1.745182;
 1.744575; 1.744656; 1.744809; 1.745128; 1.744572; 1.744658; 1.745079; 1.744369;
 1.745204; 1.744675; 1.744786; 1.745167; 1.744334; 1.745225; 1.744826; 1.744631;
 1.744929; 1.744478; 1.744911; 1.744890; 1.744585; 1.745057; 1.745130; 1.744579;
 1.744837; 1.744598; 1.745052; 1.744766; 1.744844; 1.744593; 1.744903; 1.745169;
 1.744924; 1.744588;;;;;;;
MMMMMMMMMMMMMMMMMMMMMMMMMMMM;3;;;
2016;4;14;9;42;
2;gsl;
0.286;0.271;22.0; ;
1;50;1;50; ;
 1.74481;0.000208;0.200;1294.652439;425.553000;
 1.744576; 1.744725; 1.744893; 1.745130; 1.744675; 1.744689; 1.744633; 1.744838;
 1.744736; 1.744852; 1.744965; 1.744839; 1.744505; 1.745150; 1.744869; 1.744650;
 1.744921; 1.744902; 1.744894; 1.744436; 1.744681; 1.744957; 1.745213; 1.744526;
 1.744588; 1.744994; 1.744746; 1.744878; 1.744921; 1.744850; 1.744669; 1.744735;
 1.744960; 1.744900; 1.744635; 1.745047; 1.744591; 1.745042; 1.744760; 1.744996;
 1.744741; 1.744371; 1.745073; 1.744982; 1.745095; 1.744672; 1.744272; 1.744954;
 1.744933; 1.745052;;;;;;;
MMMMMMMMMMMMMMMMMMMMMMMMMMMM;4;;;
2016;4;14;9;46;
2;gsl;
0.286;0.269;22.0; ;
1;50;1;50; ;
 1.74481;0.000209;0.200;1294.649933;425.553000;
 1.744993; 1.744507; 1.744947; 1.744621; 1.745111; 1.744482; 1.745038; 1.744784;
 1.744541; 1.745056; 1.744711; 1.744919; 1.744709; 1.744687; 1.744749; 1.744920;
 1.744719; 1.745072; 1.744856; 1.744756; 1.744819; 1.744926; 1.744764; 1.744877;
 1.744586; 1.745038; 1.744808; 1.744627; 1.744815; 1.744662; 1.744750; 1.745301;
 1.744899; 1.744727; 1.744234; 1.745036; 1.744797; 1.744799; 1.745084; 1.744929;
 1.744393; 1.744708; 1.745091; 1.744717; 1.744776; 1.745020; 1.744835; 1.744403;
 1.744953; 1.744970;;;;;;;
MMMMMMMMMMMMMMMMMMMMMMMMMMMM;5;;;
2016;4;14;9;48;
2;gsl;
0.287;0.273;22.0; ;
1;50;1;50; ;
 1.74481;0.000161;0.200;1294.650545;425.553000;
 1.744836; 1.744477; 1.744667; 1.745077; 1.744788; 1.744653; 1.744772; 1.744842;
 1.744708; 1.745093; 1.744830; 1.744762; 1.745050; 1.744655; 1.744775; 1.744785;
 1.744705; 1.745020; 1.744766; 1.745006; 1.744490; 1.744719; 1.744962; 1.744766;
 1.744905; 1.744882; 1.744917; 1.744858; 1.744831; 1.744699; 1.744823; 1.744547;
 1.744923; 1.744871; 1.744732; 1.745064; 1.744712; 1.744707; 1.744972; 1.744815;
 1.744453; 1.745024; 1.745021; 1.744688; 1.744969; 1.744857; 1.744829; 1.744727;
 1.744492; 1.744928;;;;;;;
MMMMMMMMMMMMMMMMMMMMMMMMMMMM;6;;;
2016;4;14;9;58;
1;gsl;
0.281;0.261;22.0; ;
1;50;1;50; ;
 0.76405;0.000052;0.200;248.259486;425.553000;
 0.764145; 0.763971; 0.764097; 0.763971; 0.764095; 0.764041; 0.764015; 0.764040;
 0.764135; 0.763933; 0.763977; 0.764132; 0.764054; 0.764045; 0.764099; 0.764103;
 0.763995; 0.764015; 0.764063; 0.764111; 0.764061; 0.763989; 0.764065; 0.764115;
 0.763994; 0.764057; 0.764031; 0.764059; 0.764035; 0.764105; 0.764061; 0.763998;
 0.764002; 0.764135; 0.764088; 0.764008; 0.764108; 0.763967; 0.764122; 0.764081;
 0.764027; 0.763975; 0.764068; 0.764068; 0.764099; 0.764042; 0.764043; 0.764075;
 0.764020; 0.764106;;;;;;;
MMMMMMMMMMMMMMMMMMMMMMMMMMMM;7;;;
2016;4;14;9;58;
1;gsl;
0.280;0.259;22.0; ;
-1;50;1;50; ;
 0.76405;0.000051;0.200;248.258200;425.553000;
 0.764112; 0.763998; 0.764088; 0.764006; 0.764046; 0.764006; 0.764051; 0.764023;
 0.764099; 0.764081; 0.764012; 0.763952; 0.764173; 0.764034; 0.764042; 0.764026;
 0.764038; 0.764026; 0.764075; 0.764139; 0.763953; 0.764043; 0.764105; 0.764093;
